Overriding config with config/train_taylor_corpus_baseline.py:
# Baseline configuration
out_dir = 'out-taylor-corpus'
eval_interval = 250
eval_iters = 200
log_interval = 10
always_save_checkpoint = False
wandb_log = False
wandb_project = 'nanoGPT-assignment'
wandb_run_name = 'taylor-baseline'
dataset = 'taylor_swift_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256
n_layer = 6
n_head = 6
n_embd = 384
dropout = 0.2
learning_rate = 1e-3
max_iters = 5000
lr_decay_iters = 5000
min_lr = 1e-4
beta2 = 0.99
warmup_iters = 100
weight_decay = 1e-1
device = 'mps' # change to 'cuda' if you have a GPU # changed from CPU
compile = False 
# set True only on Linux with GPU
tokens per iteration will be: 16,384
found vocab_size = 80 (inside data/taylor_swift_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 10.65M
num decayed parameter tensors: 26, with 10,745,856 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
using fused AdamW: False
iter 3790: loss 0.1550, time 296.41ms, mfu 1.17%
iter 3800: loss 0.1548, time 295.91ms, mfu 1.18%
iter 3810: loss 0.1483, time 294.91ms, mfu 1.19%
iter 3820: loss 0.1519, time 295.08ms, mfu 1.20%
iter 3830: loss 0.1498, time 294.91ms, mfu 1.20%
iter 3840: loss 0.1487, time 294.62ms, mfu 1.21%
iter 3850: loss 0.1398, time 295.04ms, mfu 1.21%
iter 3860: loss 0.1511, time 295.03ms, mfu 1.22%
iter 3870: loss 0.1509, time 298.29ms, mfu 1.22%
iter 3880: loss 0.1386, time 298.89ms, mfu 1.22%
iter 3890: loss 0.1458, time 298.22ms, mfu 1.23%
iter 3900: loss 0.1466, time 295.10ms, mfu 1.23%
iter 3910: loss 0.1482, time 295.55ms, mfu 1.23%
iter 3920: loss 0.1501, time 294.57ms, mfu 1.24%
iter 3930: loss 0.1324, time 295.28ms, mfu 1.24%
iter 3940: loss 0.1363, time 295.38ms, mfu 1.24%
iter 3950: loss 0.1443, time 294.91ms, mfu 1.24%
iter 3960: loss 0.1412, time 295.53ms, mfu 1.25%
iter 3970: loss 0.1367, time 295.67ms, mfu 1.25%
iter 3980: loss 0.1436, time 294.84ms, mfu 1.25%
iter 3990: loss 0.1483, time 295.33ms, mfu 1.25%
step 4000: train loss 0.0722, val loss 3.2774
iter 4000: loss 0.1345, time 41287.11ms, mfu 1.13%
iter 4010: loss 0.1372, time 294.51ms, mfu 1.14%
iter 4020: loss 0.1460, time 294.45ms, mfu 1.15%
iter 4030: loss 0.1370, time 294.30ms, mfu 1.16%
iter 4040: loss 0.1319, time 294.47ms, mfu 1.17%
iter 4050: loss 0.1423, time 295.24ms, mfu 1.18%
iter 4060: loss 0.1392, time 294.97ms, mfu 1.19%
iter 4070: loss 0.1312, time 296.00ms, mfu 1.20%
iter 4080: loss 0.1401, time 296.03ms, mfu 1.20%
iter 4090: loss 0.1453, time 294.74ms, mfu 1.21%
iter 4100: loss 0.1250, time 294.84ms, mfu 1.22%
iter 4110: loss 0.1308, time 295.25ms, mfu 1.22%
iter 4120: loss 0.1348, time 294.65ms, mfu 1.22%
iter 4130: loss 0.1372, time 294.82ms, mfu 1.23%
iter 4140: loss 0.1406, time 295.86ms, mfu 1.23%
iter 4150: loss 0.1346, time 294.60ms, mfu 1.24%
iter 4160: loss 0.1319, time 293.97ms, mfu 1.24%
iter 4170: loss 0.1327, time 294.74ms, mfu 1.24%
iter 4180: loss 0.1337, time 295.12ms, mfu 1.24%
iter 4190: loss 0.1305, time 294.65ms, mfu 1.25%
iter 4200: loss 0.1321, time 294.57ms, mfu 1.25%
iter 4210: loss 0.1331, time 301.59ms, mfu 1.25%
iter 4220: loss 0.1298, time 292.41ms, mfu 1.25%
iter 4230: loss 0.1337, time 296.64ms, mfu 1.25%
iter 4240: loss 0.1300, time 296.90ms, mfu 1.25%
step 4250: train loss 0.0699, val loss 3.3558
iter 4250: loss 0.1322, time 42015.40ms, mfu 1.13%
iter 4260: loss 0.1328, time 376.51ms, mfu 1.11%
iter 4270: loss 0.1311, time 297.03ms, mfu 1.13%
iter 4280: loss 0.1288, time 294.55ms, mfu 1.14%
iter 4290: loss 0.1316, time 299.56ms, mfu 1.15%
iter 4300: loss 0.1324, time 310.36ms, mfu 1.16%
iter 4310: loss 0.1301, time 293.24ms, mfu 1.17%
iter 4320: loss 0.1345, time 295.26ms, mfu 1.18%
iter 4330: loss 0.1305, time 297.12ms, mfu 1.18%
iter 4340: loss 0.1335, time 325.24ms, mfu 1.18%
iter 4350: loss 0.1265, time 313.17ms, mfu 1.18%
iter 4360: loss 0.1226, time 315.65ms, mfu 1.18%
iter 4370: loss 0.1342, time 315.00ms, mfu 1.18%
iter 4380: loss 0.1281, time 293.23ms, mfu 1.19%
iter 4390: loss 0.1245, time 297.70ms, mfu 1.20%
iter 4400: loss 0.1249, time 297.88ms, mfu 1.20%
iter 4410: loss 0.1235, time 322.35ms, mfu 1.20%
iter 4420: loss 0.1280, time 326.72ms, mfu 1.19%
iter 4430: loss 0.1294, time 304.66ms, mfu 1.20%
iter 4440: loss 0.1275, time 304.95ms, mfu 1.20%
iter 4450: loss 0.1242, time 294.81ms, mfu 1.20%
iter 4460: loss 0.1228, time 294.74ms, mfu 1.21%
iter 4470: loss 0.1205, time 294.46ms, mfu 1.22%
iter 4480: loss 0.1288, time 294.59ms, mfu 1.22%
iter 4490: loss 0.1290, time 294.23ms, mfu 1.23%
step 4500: train loss 0.0682, val loss 3.4328
iter 4500: loss 0.1245, time 41525.28ms, mfu 1.10%
iter 4510: loss 0.1298, time 298.30ms, mfu 1.12%
iter 4520: loss 0.1179, time 297.75ms, mfu 1.13%
iter 4530: loss 0.1300, time 296.98ms, mfu 1.14%
iter 4540: loss 0.1282, time 297.49ms, mfu 1.16%
iter 4550: loss 0.1272, time 296.02ms, mfu 1.17%
iter 4560: loss 0.1237, time 296.58ms, mfu 1.17%
iter 4570: loss 0.1343, time 296.58ms, mfu 1.18%
iter 4580: loss 0.1151, time 295.93ms, mfu 1.19%
iter 4590: loss 0.1241, time 296.20ms, mfu 1.20%
iter 4600: loss 0.1260, time 296.87ms, mfu 1.20%
iter 4610: loss 0.1214, time 296.41ms, mfu 1.21%
iter 4620: loss 0.1256, time 298.35ms, mfu 1.21%
iter 4630: loss 0.1193, time 296.44ms, mfu 1.22%
iter 4640: loss 0.1187, time 296.43ms, mfu 1.22%
iter 4650: loss 0.1215, time 295.85ms, mfu 1.23%
iter 4660: loss 0.1222, time 296.11ms, mfu 1.23%
iter 4670: loss 0.1178, time 295.61ms, mfu 1.23%
iter 4680: loss 0.1271, time 296.54ms, mfu 1.23%
iter 4690: loss 0.1254, time 296.70ms, mfu 1.24%
iter 4700: loss 0.1187, time 296.35ms, mfu 1.24%
iter 4710: loss 0.1180, time 295.38ms, mfu 1.24%
iter 4720: loss 0.1226, time 295.99ms, mfu 1.24%
iter 4730: loss 0.1197, time 295.83ms, mfu 1.24%
iter 4740: loss 0.1224, time 298.22ms, mfu 1.25%
step 4750: train loss 0.0670, val loss 3.4525
iter 4750: loss 0.1172, time 41076.22ms, mfu 1.12%
iter 4760: loss 0.1226, time 294.45ms, mfu 1.14%
iter 4770: loss 0.1193, time 295.02ms, mfu 1.15%
iter 4780: loss 0.1247, time 298.89ms, mfu 1.16%
iter 4790: loss 0.1210, time 295.25ms, mfu 1.17%
iter 4800: loss 0.1266, time 294.75ms, mfu 1.18%
iter 4810: loss 0.1219, time 294.91ms, mfu 1.19%
iter 4820: loss 0.1249, time 295.04ms, mfu 1.19%
iter 4830: loss 0.1197, time 296.24ms, mfu 1.20%
iter 4840: loss 0.1177, time 294.70ms, mfu 1.21%
iter 4850: loss 0.1149, time 295.23ms, mfu 1.21%
iter 4860: loss 0.1209, time 295.08ms, mfu 1.22%
iter 4870: loss 0.1207, time 295.42ms, mfu 1.22%
iter 4880: loss 0.1188, time 294.74ms, mfu 1.23%
iter 4890: loss 0.1170, time 295.08ms, mfu 1.23%
iter 4900: loss 0.1128, time 295.12ms, mfu 1.23%
iter 4910: loss 0.1168, time 295.03ms, mfu 1.24%
iter 4920: loss 0.1135, time 295.09ms, mfu 1.24%
iter 4930: loss 0.1204, time 295.26ms, mfu 1.24%
iter 4940: loss 0.1208, time 295.08ms, mfu 1.24%
iter 4950: loss 0.1189, time 294.53ms, mfu 1.25%
iter 4960: loss 0.1170, time 294.40ms, mfu 1.25%
iter 4970: loss 0.1159, time 294.62ms, mfu 1.25%
iter 4980: loss 0.1280, time 294.29ms, mfu 1.25%
iter 4990: loss 0.1103, time 294.46ms, mfu 1.25%
step 5000: train loss 0.0665, val loss 3.4733
iter 5000: loss 0.1184, time 41089.44ms, mfu 1.13%
